Indnum,Household heating < 70F,Household heating => 70F,Small kitchen appliance in the home,TV/computer use,Use of air conditioner,Use of heat pump,air travel - large plane,air travel - small  plane (<50 seats),bags of compost deposited (negative CF),bags of garbage disposed,bags of recycling deposited (negative CF),bath,car trips - 2+ people with multiple end points,car trips - driver and self,car trips- self only,hazardous or electric items disposed,large items disposed,shower - long (> 3 min),shower - short,trips using public ground transportation,use of  oven,use of clothes dryer,use of clothes washer,use of cooking range,use of dishwasher,use of self-clean feature of electric oven,wash-up
867,7.0,6.0,0.0,61.0,14.0,0.0,28.67,0.0,2.0,19.0,0.0,0.0,17.0,21.0,390.0,0.0,1.0,30.0,6.0,12.0,10.0,3.0,8.0,0.0,0.0,2.0,46.0
868,2.0,4.0,0.0,60.0,22.0,0.0,34.79,6.15,0.0,21.0,0.0,0.0,24.0,31.0,386.0,0.0,2.0,11.0,8.0,18.0,9.0,3.0,3.0,0.0,0.0,3.0,44.0
869,4.0,2.0,0.0,58.0,26.0,0.0,36.28,0.0,0.0,27.0,0.0,0.0,0.0,10.0,420.0,0.0,2.0,10.0,5.0,17.0,11.0,2.0,2.0,0.0,0.0,3.0,44.0
870,7.0,8.0,0.0,59.0,17.0,0.0,32.61,0.0,2.0,21.0,0.0,0.0,21.0,39.0,298.0,0.0,1.0,19.0,4.0,17.0,10.0,2.0,8.0,0.0,0.0,1.0,47.0
871,2.0,3.0,0.0,58.0,18.0,0.0,23.29,0.0,0.0,23.0,0.0,0.0,21.0,22.0,272.0,0.0,1.0,19.0,4.0,18.0,11.0,4.0,6.0,0.0,0.0,4.0,44.0
872,10.0,5.0,0.0,61.0,13.0,0.0,38.31,0.0,0.0,22.0,2.0,2.0,17.0,29.0,267.0,0.0,1.0,36.0,5.0,17.0,10.0,2.0,7.0,0.0,0.0,1.0,51.0
873,7.0,9.0,0.0,64.0,21.0,0.0,39.18,0.0,0.0,19.0,0.0,0.0,26.0,37.0,336.0,0.0,2.0,24.0,6.0,15.0,10.0,2.0,7.0,0.0,0.0,1.0,52.0
874,5.0,8.0,0.0,60.0,31.0,0.0,38.12,0.0,0.0,20.0,0.0,0.0,12.0,37.0,265.0,0.0,0.0,34.0,4.0,17.0,9.0,4.0,3.0,0.0,0.0,2.0,54.0
875,9.0,10.0,0.0,58.0,15.0,0.0,38.75,0.0,0.0,17.0,0.0,0.0,10.0,30.0,313.0,0.0,2.0,38.0,7.0,12.0,10.0,3.0,3.0,0.0,0.0,1.0,43.0
876,4.0,7.0,0.0,64.0,13.0,0.0,31.71,0.0,0.0,19.0,0.0,0.0,0.0,28.0,442.0,0.0,1.0,16.0,6.0,17.0,9.0,3.0,7.0,0.0,0.0,1.0,54.0
877,3.0,8.0,0.0,63.0,12.0,0.0,37.68,0.0,7.0,17.0,0.0,0.0,0.0,30.0,336.0,2.0,0.0,28.0,3.0,18.0,12.0,1.0,3.0,0.0,0.0,4.0,32.0
878,2.0,7.0,0.0,62.0,16.0,0.0,37.44,0.0,0.0,20.0,0.0,0.0,0.0,31.0,262.0,0.0,1.0,18.0,3.0,14.0,8.0,4.0,6.0,0.0,0.0,1.0,45.0
879,10.0,7.0,0.0,60.0,12.0,0.0,30.9,0.0,0.0,21.0,0.0,0.0,28.0,25.0,261.0,0.0,1.0,14.0,7.0,13.0,11.0,3.0,7.0,0.0,0.0,3.0,47.0
880,6.0,1.0,0.0,64.0,32.0,0.0,29.2,0.0,0.0,28.0,0.0,0.0,0.0,30.0,335.0,0.0,0.0,16.0,4.0,17.0,10.0,4.0,7.0,0.0,0.0,2.0,36.0
881,10.0,3.0,0.0,58.0,19.0,0.0,36.79,0.0,0.0,17.0,0.0,7.0,0.0,30.0,292.0,0.0,2.0,23.0,5.0,18.0,10.0,2.0,7.0,0.0,0.0,1.0,35.0
882,10.0,5.0,0.0,63.0,27.0,0.0,36.68,0.0,3.0,27.0,0.0,0.0,19.0,33.0,409.0,0.0,2.0,12.0,8.0,18.0,12.0,2.0,2.0,0.0,0.0,3.0,37.0
883,8.0,10.0,0.0,59.0,17.0,0.0,36.85,0.0,0.0,25.0,0.0,0.0,0.0,36.0,359.0,0.0,2.0,37.0,8.0,16.0,10.0,4.0,5.0,0.0,0.0,4.0,41.0
884,7.0,7.0,0.0,58.0,28.0,0.0,23.88,0.0,2.0,17.0,0.0,0.0,0.0,22.0,258.0,0.0,2.0,26.0,7.0,15.0,12.0,3.0,6.0,0.0,0.0,1.0,49.0
885,5.0,10.0,0.0,63.0,26.0,0.0,27.4,0.0,3.0,28.0,0.0,0.0,13.0,12.0,319.0,0.0,0.0,26.0,3.0,18.0,9.0,3.0,3.0,0.0,0.0,2.0,55.0
886,4.0,10.0,0.0,64.0,12.0,0.0,32.36,0.0,0.0,21.0,0.0,0.0,12.0,22.0,290.0,0.0,0.0,32.0,7.0,17.0,10.0,3.0,2.0,0.0,0.0,3.0,44.0
887,5.0,2.0,0.0,63.0,17.0,-5.0,20.31,0.0,0.0,18.0,0.0,2.0,22.0,21.0,333.0,0.0,1.0,15.0,3.0,15.0,10.0,2.0,3.0,0.0,0.0,2.0,53.0
888,9.0,7.0,0.0,63.0,20.0,0.0,28.35,0.0,0.0,19.0,0.0,0.0,0.0,23.0,287.0,0.0,2.0,40.0,7.0,13.0,10.0,2.0,8.0,0.0,0.0,2.0,44.0
889,10.0,6.0,0.0,62.0,19.0,0.0,26.65,0.0,0.0,20.0,0.0,0.0,0.0,16.0,443.0,0.0,1.0,15.0,7.0,17.0,10.0,4.0,2.0,0.0,0.0,4.0,33.0
890,6.0,3.0,0.0,61.0,25.0,0.0,30.1,0.0,0.0,21.0,0.0,0.0,0.0,32.0,325.0,0.0,0.0,18.0,3.0,16.0,8.0,2.0,2.0,0.0,0.0,1.0,44.0
891,6.0,5.0,0.0,58.0,27.0,0.0,20.8,0.0,3.0,27.0,0.0,0.0,15.0,31.0,430.0,0.0,0.0,13.0,6.0,14.0,11.0,2.0,5.0,0.0,0.0,1.0,34.0
892,6.0,2.0,0.0,59.0,31.0,0.0,39.07,0.0,0.0,21.0,0.0,0.0,0.0,17.0,413.0,0.0,0.0,25.0,7.0,14.0,12.0,2.0,7.0,0.0,15.0,1.0,54.0
893,10.0,5.0,0.0,59.0,26.0,0.0,31.13,0.0,0.0,25.0,0.0,0.0,0.0,30.0,440.0,0.0,2.0,33.0,7.0,15.0,11.0,3.0,4.0,0.0,0.0,2.0,41.0
894,10.0,6.0,0.0,63.0,15.0,0.0,23.37,0.0,0.0,27.0,0.0,0.0,22.0,35.0,269.0,0.0,1.0,18.0,4.0,16.0,9.0,1.0,5.0,0.0,0.0,2.0,55.0
895,4.0,6.0,0.0,59.0,32.0,0.0,27.28,0.0,0.0,26.0,0.0,7.0,17.0,29.0,430.0,0.0,1.0,34.0,7.0,17.0,8.0,3.0,6.0,0.0,0.0,4.0,49.0
896,9.0,4.0,0.0,63.0,22.0,0.0,39.69,0.0,0.0,19.0,0.0,0.0,28.0,37.0,300.0,0.0,1.0,11.0,2.0,16.0,8.0,1.0,8.0,0.0,0.0,4.0,37.0
897,5.0,10.0,0.0,60.0,19.0,0.0,28.85,0.0,3.0,21.0,0.0,0.0,0.0,36.0,363.0,0.0,2.0,14.0,8.0,15.0,9.0,2.0,5.0,0.0,0.0,4.0,44.0
898,3.0,1.0,53.0,62.0,23.0,0.0,31.22,0.0,0.0,25.0,0.0,0.0,0.0,29.0,412.0,0.0,2.0,14.0,6.0,15.0,9.0,1.0,6.0,0.0,18.0,4.0,48.0
899,8.0,4.0,0.0,59.0,27.0,0.0,32.36,0.0,0.0,26.0,0.0,0.0,0.0,24.0,279.0,0.0,2.0,16.0,3.0,13.0,12.0,2.0,5.0,0.0,19.0,3.0,52.0
900,7.0,6.0,0.0,64.0,17.0,0.0,37.3,0.0,0.0,20.0,0.0,0.0,18.0,36.0,457.0,0.0,0.0,16.0,6.0,19.0,11.0,4.0,3.0,0.0,0.0,2.0,34.0
901,2.0,2.0,0.0,59.0,30.0,0.0,29.7,0.0,0.0,25.0,0.0,0.0,26.0,20.0,271.0,0.0,1.0,30.0,7.0,19.0,8.0,2.0,6.0,0.0,0.0,4.0,36.0
902,1.0,3.0,60.0,59.0,22.0,0.0,26.55,0.0,0.0,24.0,7.0,0.0,29.0,17.0,320.0,0.0,0.0,40.0,4.0,15.0,12.0,3.0,4.0,11.0,0.0,3.0,50.0
903,10.0,8.0,0.0,61.0,21.0,0.0,31.72,0.0,0.0,25.0,0.0,0.0,23.0,34.0,381.0,0.0,2.0,34.0,4.0,19.0,12.0,4.0,4.0,0.0,0.0,3.0,45.0
904,1.0,9.0,0.0,63.0,12.0,0.0,35.35,0.0,0.0,26.0,0.0,0.0,0.0,13.0,448.0,0.0,1.0,29.0,8.0,12.0,10.0,1.0,8.0,0.0,0.0,2.0,33.0
905,1.0,6.0,0.0,61.0,20.0,0.0,38.38,0.0,0.0,25.0,0.0,0.0,0.0,38.0,268.0,0.0,1.0,37.0,2.0,12.0,9.0,4.0,2.0,0.0,0.0,4.0,36.0
906,9.0,7.0,0.0,63.0,17.0,0.0,27.52,0.0,0.0,20.0,0.0,0.0,0.0,33.0,280.0,0.0,0.0,22.0,4.0,18.0,10.0,3.0,6.0,0.0,0.0,1.0,53.0
907,7.0,8.0,0.0,61.0,14.0,0.0,37.09,0.0,0.0,23.0,0.0,6.0,13.0,22.0,351.0,0.0,0.0,35.0,5.0,15.0,9.0,4.0,6.0,0.0,0.0,4.0,47.0
908,3.0,6.0,0.0,58.0,28.0,0.0,20.22,0.0,0.0,23.0,0.0,0.0,0.0,36.0,274.0,0.0,2.0,17.0,7.0,18.0,10.0,1.0,3.0,0.0,0.0,2.0,45.0
909,2.0,6.0,0.0,61.0,32.0,0.0,23.01,0.0,0.0,18.0,0.0,0.0,0.0,18.0,401.0,0.0,2.0,27.0,6.0,19.0,10.0,2.0,4.0,0.0,0.0,2.0,42.0
910,2.0,7.0,0.0,61.0,15.0,0.0,24.2,0.0,0.0,18.0,0.0,0.0,25.0,40.0,296.0,0.0,0.0,10.0,7.0,14.0,9.0,4.0,4.0,8.0,0.0,3.0,42.0
911,9.0,7.0,0.0,63.0,16.0,0.0,29.61,0.0,0.0,21.0,0.0,0.0,23.0,20.0,427.0,0.0,0.0,16.0,6.0,17.0,12.0,4.0,7.0,0.0,0.0,4.0,38.0
912,3.0,2.0,0.0,59.0,32.0,0.0,27.81,0.0,0.0,21.0,0.0,0.0,24.0,21.0,269.0,0.0,2.0,11.0,5.0,12.0,10.0,4.0,6.0,0.0,0.0,2.0,49.0
913,2.0,4.0,0.0,60.0,17.0,0.0,34.2,0.0,0.0,19.0,0.0,0.0,0.0,27.0,350.0,0.0,1.0,25.0,8.0,12.0,8.0,1.0,8.0,0.0,0.0,4.0,41.0
914,10.0,3.0,0.0,62.0,30.0,0.0,34.1,0.0,0.0,28.0,0.0,0.0,25.0,27.0,338.0,0.0,0.0,29.0,7.0,13.0,9.0,1.0,8.0,0.0,0.0,2.0,51.0
915,2.0,3.0,0.0,62.0,17.0,0.0,25.62,0.0,7.0,23.0,0.0,0.0,0.0,18.0,438.0,0.0,0.0,34.0,8.0,19.0,11.0,3.0,8.0,0.0,0.0,4.0,34.0
916,10.0,3.0,0.0,64.0,12.0,0.0,25.97,0.0,0.0,28.0,0.0,0.0,0.0,13.0,353.0,0.0,0.0,36.0,2.0,13.0,11.0,4.0,4.0,0.0,0.0,4.0,32.0
917,9.0,7.0,0.0,58.0,18.0,0.0,26.29,0.0,0.0,27.0,0.0,0.0,0.0,19.0,449.0,0.0,0.0,22.0,8.0,13.0,11.0,2.0,8.0,0.0,0.0,1.0,40.0
918,2.0,3.0,0.0,60.0,12.0,-1.0,21.04,0.0,0.0,28.0,0.0,0.0,28.0,37.0,400.0,0.0,0.0,40.0,3.0,16.0,8.0,2.0,7.0,0.0,0.0,3.0,40.0
919,3.0,4.0,0.0,58.0,31.0,0.0,38.12,0.0,0.0,23.0,0.0,0.0,0.0,32.0,360.0,0.0,2.0,35.0,7.0,16.0,9.0,2.0,2.0,0.0,14.0,4.0,46.0
920,4.0,3.0,0.0,62.0,26.0,0.0,32.84,0.0,0.0,27.0,0.0,6.0,24.0,12.0,312.0,0.0,2.0,34.0,7.0,17.0,12.0,1.0,6.0,0.0,0.0,3.0,47.0
921,10.0,9.0,0.0,58.0,29.0,0.0,20.61,0.0,0.0,24.0,0.0,0.0,0.0,12.0,326.0,1.0,1.0,30.0,2.0,13.0,8.0,3.0,6.0,0.0,0.0,4.0,43.0
922,4.0,9.0,0.0,64.0,28.0,0.0,31.92,0.0,0.0,24.0,0.0,0.0,29.0,23.0,303.0,0.0,0.0,19.0,2.0,18.0,10.0,4.0,3.0,0.0,0.0,2.0,46.0
923,10.0,8.0,0.0,58.0,27.0,0.0,34.85,0.0,0.0,19.0,2.0,0.0,0.0,27.0,354.0,0.0,1.0,30.0,6.0,13.0,10.0,4.0,3.0,0.0,0.0,4.0,40.0
924,6.0,8.0,0.0,61.0,23.0,0.0,30.37,5.39,0.0,18.0,0.0,0.0,0.0,21.0,309.0,0.0,0.0,21.0,6.0,19.0,12.0,1.0,8.0,15.0,0.0,1.0,36.0
925,9.0,4.0,0.0,60.0,17.0,0.0,25.6,0.0,6.0,23.0,0.0,0.0,16.0,24.0,440.0,0.0,1.0,19.0,8.0,16.0,11.0,4.0,4.0,0.0,0.0,4.0,40.0
926,4.0,1.0,0.0,58.0,20.0,0.0,30.36,0.0,0.0,18.0,0.0,0.0,0.0,15.0,323.0,0.0,2.0,20.0,3.0,14.0,8.0,1.0,8.0,0.0,0.0,1.0,50.0
927,3.0,2.0,0.0,64.0,17.0,0.0,24.53,0.0,0.0,20.0,2.0,0.0,0.0,11.0,266.0,0.0,1.0,14.0,5.0,18.0,11.0,4.0,3.0,0.0,12.0,2.0,34.0
928,4.0,1.0,0.0,60.0,14.0,0.0,31.71,0.0,0.0,26.0,0.0,0.0,0.0,20.0,436.0,0.0,1.0,15.0,6.0,19.0,8.0,3.0,2.0,0.0,0.0,3.0,34.0
929,3.0,9.0,0.0,59.0,15.0,0.0,29.3,0.0,0.0,27.0,0.0,0.0,17.0,35.0,422.0,0.0,2.0,34.0,4.0,19.0,12.0,3.0,8.0,0.0,0.0,4.0,41.0
930,5.0,10.0,0.0,64.0,19.0,0.0,20.11,0.0,0.0,17.0,4.0,0.0,0.0,40.0,312.0,0.0,1.0,21.0,6.0,12.0,9.0,2.0,5.0,0.0,0.0,4.0,49.0
931,3.0,7.0,0.0,62.0,29.0,0.0,21.91,0.0,7.0,26.0,0.0,0.0,17.0,24.0,387.0,0.0,2.0,20.0,5.0,19.0,8.0,1.0,5.0,0.0,0.0,3.0,55.0
932,8.0,9.0,0.0,61.0,27.0,0.0,20.71,0.0,0.0,19.0,0.0,0.0,16.0,13.0,367.0,0.0,2.0,21.0,8.0,18.0,10.0,3.0,2.0,0.0,0.0,4.0,46.0
933,8.0,10.0,0.0,61.0,31.0,0.0,27.95,0.0,0.0,18.0,0.0,0.0,0.0,25.0,308.0,0.0,1.0,40.0,7.0,15.0,12.0,2.0,7.0,0.0,0.0,3.0,33.0
934,5.0,8.0,0.0,61.0,23.0,0.0,26.25,0.0,0.0,22.0,0.0,0.0,0.0,33.0,434.0,0.0,2.0,16.0,8.0,17.0,12.0,1.0,2.0,0.0,0.0,4.0,33.0
935,1.0,3.0,0.0,61.0,25.0,0.0,36.81,0.0,0.0,19.0,0.0,0.0,0.0,15.0,293.0,0.0,2.0,29.0,8.0,12.0,9.0,4.0,6.0,0.0,0.0,1.0,33.0
936,2.0,10.0,0.0,62.0,14.0,0.0,28.54,0.0,0.0,26.0,0.0,0.0,30.0,34.0,422.0,0.0,2.0,21.0,2.0,17.0,12.0,1.0,2.0,0.0,0.0,2.0,32.0
937,6.0,8.0,0.0,61.0,29.0,0.0,31.72,0.0,0.0,18.0,0.0,0.0,19.0,35.0,401.0,0.0,1.0,33.0,4.0,19.0,11.0,1.0,4.0,0.0,0.0,2.0,51.0
938,4.0,5.0,0.0,61.0,31.0,0.0,20.75,0.0,4.0,20.0,0.0,0.0,0.0,28.0,421.0,0.0,1.0,23.0,4.0,15.0,12.0,3.0,5.0,0.0,0.0,3.0,32.0
939,4.0,8.0,0.0,60.0,27.0,-4.0,39.28,0.0,0.0,27.0,0.0,0.0,0.0,20.0,291.0,0.0,1.0,40.0,4.0,18.0,10.0,1.0,8.0,0.0,0.0,2.0,55.0
940,2.0,4.0,0.0,58.0,19.0,0.0,35.67,0.0,0.0,23.0,0.0,0.0,0.0,18.0,280.0,0.0,0.0,36.0,6.0,16.0,10.0,2.0,8.0,0.0,0.0,4.0,46.0
941,5.0,1.0,0.0,58.0,29.0,0.0,29.18,0.0,0.0,19.0,0.0,0.0,20.0,39.0,420.0,0.0,1.0,26.0,7.0,18.0,11.0,3.0,7.0,0.0,0.0,4.0,47.0
942,10.0,10.0,0.0,60.0,29.0,0.0,23.36,5.39,0.0,27.0,0.0,0.0,23.0,29.0,361.0,0.0,2.0,10.0,6.0,18.0,11.0,3.0,4.0,0.0,0.0,3.0,45.0
943,6.0,1.0,0.0,60.0,20.0,0.0,39.88,0.0,0.0,26.0,0.0,0.0,0.0,20.0,402.0,0.0,1.0,22.0,8.0,15.0,10.0,4.0,2.0,0.0,0.0,3.0,52.0
944,3.0,9.0,0.0,59.0,25.0,0.0,38.82,0.0,0.0,27.0,0.0,0.0,0.0,31.0,351.0,0.0,2.0,11.0,8.0,18.0,12.0,1.0,5.0,0.0,0.0,2.0,44.0
945,3.0,1.0,0.0,64.0,28.0,0.0,39.1,0.0,0.0,20.0,0.0,0.0,0.0,33.0,282.0,0.0,2.0,24.0,7.0,16.0,9.0,4.0,6.0,0.0,0.0,3.0,41.0
946,3.0,3.0,0.0,59.0,25.0,0.0,22.21,0.0,0.0,26.0,0.0,0.0,0.0,27.0,266.0,0.0,2.0,38.0,6.0,15.0,12.0,4.0,2.0,0.0,0.0,1.0,33.0
947,10.0,6.0,0.0,64.0,20.0,0.0,35.45,0.0,0.0,18.0,0.0,0.0,0.0,23.0,424.0,0.0,1.0,16.0,8.0,17.0,12.0,1.0,2.0,0.0,0.0,1.0,36.0
948,10.0,7.0,0.0,60.0,30.0,0.0,33.47,0.0,0.0,28.0,0.0,0.0,0.0,21.0,425.0,0.0,2.0,25.0,6.0,15.0,11.0,3.0,7.0,0.0,15.0,2.0,55.0
949,7.0,1.0,60.0,60.0,18.0,0.0,25.88,0.0,8.0,17.0,0.0,0.0,0.0,19.0,397.0,0.0,0.0,32.0,2.0,16.0,12.0,2.0,4.0,0.0,0.0,4.0,41.0
950,3.0,3.0,0.0,63.0,13.0,0.0,25.63,0.0,0.0,21.0,0.0,0.0,21.0,14.0,440.0,0.0,2.0,29.0,6.0,17.0,10.0,3.0,4.0,0.0,0.0,1.0,55.0
951,1.0,4.0,0.0,62.0,32.0,0.0,29.8,0.0,0.0,27.0,0.0,0.0,0.0,12.0,349.0,0.0,1.0,21.0,6.0,19.0,12.0,2.0,2.0,0.0,0.0,1.0,40.0
952,7.0,8.0,0.0,60.0,24.0,0.0,37.8,0.0,0.0,18.0,0.0,0.0,0.0,11.0,343.0,0.0,1.0,10.0,6.0,17.0,9.0,1.0,7.0,0.0,0.0,2.0,33.0
953,7.0,8.0,0.0,64.0,28.0,0.0,37.36,5.28,0.0,28.0,0.0,0.0,15.0,22.0,280.0,0.0,1.0,32.0,7.0,15.0,8.0,4.0,7.0,0.0,0.0,1.0,47.0
954,1.0,8.0,0.0,59.0,31.0,0.0,23.33,0.0,0.0,18.0,0.0,0.0,0.0,13.0,289.0,0.0,1.0,20.0,7.0,16.0,12.0,2.0,5.0,0.0,0.0,2.0,53.0
955,2.0,10.0,0.0,60.0,12.0,0.0,21.1,0.0,0.0,21.0,0.0,0.0,12.0,16.0,431.0,0.0,2.0,40.0,3.0,12.0,12.0,1.0,2.0,0.0,0.0,2.0,38.0
956,5.0,1.0,0.0,60.0,29.0,0.0,20.86,0.0,0.0,19.0,0.0,0.0,24.0,37.0,462.0,0.0,0.0,31.0,3.0,19.0,12.0,3.0,5.0,0.0,0.0,2.0,35.0
957,8.0,7.0,0.0,58.0,26.0,0.0,21.48,5.91,0.0,20.0,0.0,0.0,0.0,19.0,379.0,0.0,2.0,14.0,4.0,15.0,8.0,4.0,6.0,0.0,0.0,4.0,50.0
958,6.0,6.0,0.0,64.0,16.0,0.0,26.34,0.0,0.0,18.0,0.0,0.0,0.0,34.0,284.0,0.0,1.0,17.0,2.0,13.0,8.0,1.0,8.0,0.0,0.0,1.0,34.0
959,4.0,5.0,0.0,58.0,21.0,0.0,37.76,0.0,0.0,19.0,0.0,0.0,29.0,29.0,312.0,0.0,1.0,17.0,3.0,14.0,12.0,1.0,5.0,0.0,0.0,3.0,32.0
960,10.0,1.0,0.0,61.0,24.0,0.0,37.78,0.0,0.0,26.0,0.0,0.0,0.0,38.0,260.0,0.0,1.0,39.0,4.0,18.0,8.0,4.0,4.0,0.0,0.0,1.0,49.0
961,6.0,5.0,0.0,61.0,22.0,0.0,28.11,0.0,0.0,28.0,0.0,0.0,30.0,22.0,448.0,0.0,2.0,18.0,5.0,13.0,12.0,4.0,5.0,0.0,0.0,2.0,55.0
962,3.0,6.0,0.0,59.0,21.0,0.0,22.6,5.65,8.0,18.0,0.0,0.0,0.0,22.0,409.0,0.0,0.0,23.0,3.0,16.0,10.0,2.0,8.0,14.0,0.0,2.0,54.0
963,9.0,4.0,0.0,58.0,17.0,0.0,33.74,0.0,0.0,27.0,0.0,0.0,30.0,18.0,343.0,0.0,2.0,35.0,2.0,13.0,12.0,2.0,4.0,0.0,0.0,2.0,41.0
964,6.0,6.0,0.0,64.0,26.0,0.0,21.88,0.0,0.0,28.0,0.0,0.0,0.0,13.0,277.0,0.0,0.0,12.0,6.0,19.0,12.0,1.0,5.0,0.0,0.0,1.0,43.0
965,6.0,2.0,0.0,60.0,29.0,0.0,26.18,0.0,4.0,28.0,0.0,0.0,18.0,37.0,368.0,0.0,1.0,13.0,4.0,16.0,10.0,1.0,7.0,0.0,0.0,2.0,42.0
966,7.0,6.0,0.0,61.0,23.0,0.0,25.44,0.0,6.0,23.0,0.0,0.0,0.0,10.0,448.0,0.0,0.0,34.0,5.0,18.0,10.0,4.0,6.0,0.0,0.0,2.0,43.0
967,3.0,6.0,0.0,61.0,13.0,0.0,38.34,0.0,0.0,22.0,0.0,0.0,27.0,22.0,316.0,0.0,2.0,27.0,6.0,14.0,9.0,2.0,5.0,0.0,0.0,4.0,51.0
968,4.0,9.0,0.0,63.0,23.0,0.0,34.19,0.0,0.0,17.0,0.0,0.0,0.0,38.0,265.0,0.0,2.0,26.0,8.0,14.0,9.0,4.0,2.0,0.0,0.0,2.0,52.0
969,8.0,8.0,0.0,62.0,17.0,0.0,22.04,0.0,0.0,22.0,0.0,0.0,25.0,13.0,370.0,0.0,2.0,34.0,6.0,15.0,10.0,1.0,3.0,0.0,0.0,4.0,52.0
970,4.0,5.0,0.0,59.0,30.0,0.0,23.34,4.39,0.0,19.0,3.0,0.0,0.0,20.0,414.0,0.0,2.0,18.0,2.0,15.0,10.0,3.0,7.0,0.0,0.0,1.0,40.0
971,7.0,2.0,0.0,59.0,29.0,0.0,33.11,0.0,0.0,23.0,0.0,0.0,0.0,35.0,366.0,0.0,2.0,22.0,5.0,14.0,10.0,2.0,5.0,0.0,0.0,3.0,47.0
972,2.0,4.0,0.0,60.0,32.0,0.0,34.01,0.0,0.0,22.0,0.0,0.0,13.0,38.0,320.0,0.0,1.0,12.0,7.0,18.0,8.0,1.0,2.0,16.0,0.0,3.0,47.0
973,2.0,3.0,0.0,62.0,13.0,0.0,27.56,0.0,0.0,22.0,0.0,0.0,0.0,14.0,452.0,0.0,0.0,20.0,3.0,16.0,8.0,4.0,5.0,14.0,0.0,3.0,49.0
974,4.0,1.0,0.0,61.0,26.0,0.0,33.2,0.0,0.0,25.0,0.0,0.0,0.0,29.0,329.0,0.0,0.0,25.0,2.0,13.0,12.0,2.0,7.0,0.0,0.0,3.0,49.0
975,3.0,5.0,0.0,63.0,24.0,0.0,38.72,0.0,0.0,20.0,0.0,0.0,18.0,25.0,390.0,0.0,1.0,10.0,5.0,16.0,10.0,3.0,2.0,0.0,0.0,3.0,46.0
976,1.0,3.0,0.0,58.0,17.0,0.0,26.54,0.0,6.0,26.0,3.0,0.0,14.0,14.0,390.0,0.0,1.0,15.0,6.0,18.0,12.0,3.0,8.0,0.0,0.0,2.0,49.0
977,3.0,9.0,0.0,62.0,13.0,0.0,39.82,0.0,0.0,17.0,0.0,0.0,0.0,20.0,377.0,0.0,0.0,13.0,4.0,14.0,10.0,4.0,4.0,0.0,0.0,1.0,44.0
978,3.0,2.0,0.0,61.0,14.0,-1.0,38.1,0.0,0.0,17.0,3.0,0.0,0.0,24.0,277.0,0.0,0.0,27.0,8.0,19.0,11.0,2.0,5.0,0.0,0.0,4.0,55.0
979,1.0,3.0,0.0,60.0,20.0,0.0,25.77,0.0,0.0,21.0,0.0,0.0,22.0,22.0,286.0,0.0,2.0,25.0,4.0,13.0,10.0,3.0,3.0,0.0,0.0,3.0,49.0
980,9.0,2.0,59.0,60.0,24.0,0.0,38.23,0.0,0.0,22.0,0.0,0.0,0.0,31.0,366.0,0.0,1.0,40.0,2.0,16.0,12.0,4.0,8.0,0.0,0.0,1.0,51.0
981,4.0,8.0,0.0,63.0,32.0,0.0,38.78,0.0,0.0,25.0,6.0,0.0,25.0,36.0,290.0,0.0,0.0,35.0,3.0,17.0,9.0,1.0,6.0,0.0,0.0,2.0,33.0
982,8.0,6.0,0.0,58.0,28.0,0.0,31.33,0.0,0.0,17.0,0.0,0.0,22.0,13.0,261.0,0.0,1.0,27.0,2.0,15.0,10.0,3.0,2.0,0.0,0.0,2.0,33.0
983,5.0,1.0,0.0,60.0,28.0,0.0,38.14,6.9,0.0,23.0,0.0,0.0,26.0,18.0,297.0,0.0,2.0,27.0,3.0,13.0,11.0,2.0,2.0,0.0,0.0,4.0,47.0
984,2.0,2.0,0.0,59.0,13.0,0.0,34.66,0.0,0.0,21.0,0.0,0.0,13.0,16.0,352.0,0.0,0.0,27.0,8.0,12.0,10.0,1.0,7.0,0.0,0.0,2.0,48.0
985,7.0,10.0,0.0,63.0,24.0,0.0,21.13,0.0,7.0,22.0,0.0,0.0,0.0,28.0,427.0,0.0,2.0,10.0,4.0,14.0,10.0,2.0,8.0,0.0,0.0,2.0,52.0
986,8.0,3.0,0.0,64.0,26.0,0.0,23.83,0.0,0.0,24.0,0.0,0.0,24.0,21.0,399.0,2.0,2.0,35.0,4.0,18.0,9.0,3.0,8.0,0.0,0.0,2.0,53.0
987,9.0,7.0,0.0,62.0,18.0,0.0,25.81,4.74,0.0,25.0,0.0,0.0,0.0,21.0,307.0,0.0,1.0,16.0,3.0,13.0,10.0,3.0,5.0,0.0,0.0,2.0,33.0
988,1.0,7.0,0.0,63.0,15.0,0.0,29.13,0.0,0.0,20.0,0.0,0.0,0.0,25.0,429.0,0.0,1.0,17.0,8.0,12.0,9.0,4.0,2.0,0.0,0.0,3.0,48.0
989,1.0,1.0,0.0,60.0,15.0,0.0,23.47,0.0,0.0,20.0,0.0,0.0,18.0,29.0,327.0,2.0,1.0,32.0,5.0,17.0,10.0,4.0,5.0,0.0,0.0,1.0,55.0
990,9.0,6.0,0.0,64.0,24.0,-4.0,24.82,0.0,0.0,20.0,0.0,0.0,17.0,36.0,401.0,0.0,1.0,16.0,6.0,12.0,12.0,3.0,2.0,0.0,0.0,4.0,33.0
